case_id,model_id,model_revision,selected_layer,row,B,L,component,boundary,Q_S,Q_R,RI,tile_evaluations,matrix_N_K_per_copy,copies,valid_resident_bytes,allocated_tile_bytes,resident_tiles,operator_shared_input_overlap_removed,initial_KV_tokens,final_KV_tokens,initial_valid_resident_bytes,appended_tokens,append,directory,results_path,results_sha256,delivery_revision,delivery_sha256,json_pointer
qwen35_2b/attention_prefill/131072,qwen35_2b,15852e8c16360a2fea060d615a32b45270f8a8fc,3,attention_prefill,,131072,AV,ports,137440002048,67108864,131073/64,1074790400,"[256,131072]",2,67108864,67108864,4096,,,,,,"{""valid_slice_N_K_per_head_per_token"":[[128,1],[128,1]],""logical_slice_write_events"":524288,""events_are_not_device_write_transactions"":true,""per_token_logical_slice_write_events"":4,""valid_write_bytes_per_token"":512}",table_IIb/03_attention,table_IIb/03_attention/data/results.json,7f552ac50508897407e7856c96221a3a73e2ac28ff5629b512a9f35736875107,1,e0e1012922866def44382db5340c409bce49d90a85ab6f7642d96174d65e2cfa,/cases/2/result/parts/AV/ports
qwen35_2b/attention_prefill/131072,qwen35_2b,15852e8c16360a2fea060d615a32b45270f8a8fc,3,attention_prefill,,131072,AV,operator,68720001024,67108864,131073/128,,"[256,131072]",2,67108864,67108864,4096,,,,,,"{""valid_slice_N_K_per_head_per_token"":[[128,1],[128,1]],""logical_slice_write_events"":524288,""events_are_not_device_write_transactions"":true,""per_token_logical_slice_write_events"":4,""valid_write_bytes_per_token"":512}",table_IIb/03_attention,table_IIb/03_attention/data/results.json,7f552ac50508897407e7856c96221a3a73e2ac28ff5629b512a9f35736875107,1,e0e1012922866def44382db5340c409bce49d90a85ab6f7642d96174d65e2cfa,/cases/2/result/parts/AV/operator
qwen35_2b/attention_decode/1024,qwen35_2b,15852e8c16360a2fea060d615a32b45270f8a8fc,3,attention_decode,,1024,total,ports,32768,1024,32,256,,,1048576,1048576,64,0,1023,1024,1047552,1,,table_IIb/03_attention,table_IIb/03_attention/data/results.json,7f552ac50508897407e7856c96221a3a73e2ac28ff5629b512a9f35736875107,1,e0e1012922866def44382db5340c409bce49d90a85ab6f7642d96174d65e2cfa,/cases/3/result/ports
qwen35_2b/attention_decode/1024,qwen35_2b,15852e8c16360a2fea060d615a32b45270f8a8fc,3,attention_decode,,1024,total,operator,10240,1024,10,,,,1048576,1048576,64,0,1023,1024,1047552,1,,table_IIb/03_attention,table_IIb/03_attention/data/results.json,7f552ac50508897407e7856c96221a3a73e2ac28ff5629b512a9f35736875107,1,e0e1012922866def44382db5340c409bce49d90a85ab6f7642d96174d65e2cfa,/cases/3/result/operator
qwen35_2b/attention_decode/1024,qwen35_2b,15852e8c16360a2fea060d615a32b45270f8a8fc,3,attention_decode,,1024,QK,ports,16384,512,32,128,"[1024,256]",2,524288,524288,32,,,,,,"{""valid_slice_N_K_per_head_per_token"":[[1,128],[1,128]],""logical_slice_write_events"":4,""events_are_not_device_write_transactions"":true,""per_token_logical_slice_write_events"":4,""valid_write_bytes_per_token"":512}",table_IIb/03_attention,table_IIb/03_attention/data/results.json,7f552ac50508897407e7856c96221a3a73e2ac28ff5629b512a9f35736875107,1,e0e1012922866def44382db5340c409bce49d90a85ab6f7642d96174d65e2cfa,/cases/3/result/parts/QK/ports
qwen35_2b/attention_decode/1024,qwen35_2b,15852e8c16360a2fea060d615a32b45270f8a8fc,3,attention_decode,,1024,QK,operator,2048,512,4,,"[1024,256]",2,524288,524288,32,,,,,,"{""valid_slice_N_K_per_head_per_token"":[[1,128],[1,128]],""logical_slice_write_events"":4,""events_are_not_device_write_transactions"":true,""per_token_logical_slice_write_events"":4,""valid_write_bytes_per_token"":512}",table_IIb/03_attention,table_IIb/03_attention/data/results.json,7f552ac50508897407e7856c96221a3a73e2ac28ff5629b512a9f35736875107,1,e0e1012922866def44382db5340c409bce49d90a85ab6f7642d96174d65e2cfa,/cases/3/result/parts/QK/operator
qwen35_2b/attention_decode/1024,qwen35_2b,15852e8c16360a2fea060d615a32b45270f8a8fc,3,attention_decode,,1024,AV,ports,16384,512,32,128,"[256,1024]",2,524288,524288,32,,,,,,"{""valid_slice_N_K_per_head_per_token"":[[128,1],[128,1]],""logical_slice_write_events"":4,""events_are_not_device_write_transactions"":true,""per_token_logical_slice_write_events"":4,""valid_write_bytes_per_token"":512}",table_IIb/03_attention,table_IIb/03_attention/data/results.json,7f552ac50508897407e7856c96221a3a73e2ac28ff5629b512a9f35736875107,1,e0e1012922866def44382db5340c409bce49d90a85ab6f7642d96174d65e2cfa,/cases/3/result/parts/AV/ports
qwen35_2b/attention_decode/1024,qwen35_2b,15852e8c16360a2fea060d615a32b45270f8a8fc,3,attention_decode,,1024,AV,operator,8192,512,16,,"[256,1024]",2,524288,524288,32,,,,,,"{""valid_slice_N_K_per_head_per_token"":[[128,1],[128,1]],""logical_slice_write_events"":4,""events_are_not_device_write_transactions"":true,""per_token_logical_slice_write_events"":4,""valid_write_bytes_per_token"":512}",table_IIb/03_attention,table_IIb/03_attention/data/results.json,7f552ac50508897407e7856c96221a3a73e2ac28ff5629b512a9f35736875107,1,e0e1012922866def44382db5340c409bce49d90a85ab6f7642d96174d65e2cfa,/cases/3/result/parts/AV/operator
qwen35_2b/attention_decode/16384,qwen35_2b,15852e8c16360a2fea060d615a32b45270f8a8fc,3,attention_decode,,16384,total,ports,524288,1024,512,4096,,,16777216,16777216,1024,0,16383,16384,16776192,1,,table_IIb/03_attention,table_IIb/03_attention/data/results.json,7f552ac50508897407e7856c96221a3a73e2ac28ff5629b512a9f35736875107,1,e0e1012922866def44382db5340c409bce49d90a85ab6f7642d96174d65e2cfa,/cases/4/result/ports
qwen35_2b/attention_decode/16384,qwen35_2b,15852e8c16360a2fea060d615a32b45270f8a8fc,3,attention_decode,,16384,total,operator,133120,1024,130,,,,16777216,16777216,1024,0,16383,16384,16776192,1,,table_IIb/03_attention,table_IIb/03_attention/data/results.json,7f552ac50508897407e7856c96221a3a73e2ac28ff5629b512a9f35736875107,1,e0e1012922866def44382db5340c409bce49d90a85ab6f7642d96174d65e2cfa,/cases/4/result/operator
qwen35_2b/attention_decode/16384,qwen35_2b,15852e8c16360a2fea060d615a32b45270f8a8fc,3,attention_decode,,16384,QK,ports,262144,512,512,2048,"[16384,256]",2,8388608,8388608,512,,,,,,"{""valid_slice_N_K_per_head_per_token"":[[1,128],[1,128]],""logical_slice_write_events"":4,""events_are_not_device_write_transactions"":true,""per_token_logical_slice_write_events"":4,""valid_write_bytes_per_token"":512}",table_IIb/03_attention,table_IIb/03_attention/data/results.json,7f552ac50508897407e7856c96221a3a73e2ac28ff5629b512a9f35736875107,1,e0e1012922866def44382db5340c409bce49d90a85ab6f7642d96174d65e2cfa,/cases/4/result/parts/QK/ports
qwen35_2b/attention_decode/16384,qwen35_2b,15852e8c16360a2fea060d615a32b45270f8a8fc,3,attention_decode,,16384,QK,operator,2048,512,4,,"[16384,256]",2,8388608,8388608,512,,,,,,"{""valid_slice_N_K_per_head_per_token"":[[1,128],[1,128]],""logical_slice_write_events"":4,""events_are_not_device_write_transactions"":true,""per_token_logical_slice_write_events"":4,""valid_write_bytes_per_token"":512}",table_IIb/03_attention,table_IIb/03_attention/data/results.json,7f552ac50508897407e7856c96221a3a73e2ac28ff5629b512a9f35736875107,1,e0e1012922866def44382db5340c409bce49d90a85ab6f7642d96174d65e2cfa,/cases/4/result/parts/QK/operator
qwen35_2b/attention_decode/16384,qwen35_2b,15852e8c16360a2fea060d615a32b45270f8a8fc,3,attention_decode,,16384,AV,ports,262144,512,512,2048,"[256,16384]",2,8388608,8388608,512,,,,,,"{""valid_slice_N_K_per_head_per_token"":[[128,1],[128,1]],""logical_slice_write_events"":4,""events_are_not_device_write_transactions"":true,""per_token_logical_slice_write_events"":4,""valid_write_bytes_per_token"":512}",table_IIb/03_attention,table_IIb/03_attention/data/results.json,7f552ac50508897407e7856c96221a3a73e2ac28ff5629b512a9f35736875107,1,e0e1012922866def44382db5340c409bce49d90a85ab6f7642d96174d65e2cfa,/cases/4/result/parts/AV/ports
qwen35_2b/attention_decode/16384,qwen35_2b,15852e8c16360a2fea060d615a32b45270f8a8fc,3,attention_decode,,16384,AV,operator,131072,512,256,,"[256,16384]",2,8388608,8388608,512,,,,,,"{""valid_slice_N_K_per_head_per_token"":[[128,1],[128,1]],""logical_slice_write_events"":4,""events_are_not_device_write_transactions"":true,""per_token_logical_slice_write_events"":4,""valid_write_bytes_per_token"":512}",table_IIb/03_attention,table_IIb/03_attention/data/results.json,7f552ac50508897407e7856c96221a3a73e2ac28ff5629b512a9f35736875107,1,e0e1012922866def44382db5340c409bce49d90a85ab6f7642d96174d65e2cfa,/cases/4/result/parts/AV/operator
qwen35_2b/attention_decode/131072,qwen35_2b,15852e8c16360a2fea060d615a32b45270f8a8fc,3,attention_decode,,131072,total,ports,4194304,1024,4096,32768,,,134217728,134217728,8192,0,131071,131072,134216704,1,,table_IIb/03_attention,table_IIb/03_attention/data/results.json,7f552ac50508897407e7856c96221a3a73e2ac28ff5629b512a9f35736875107,1,e0e1012922866def44382db5340c409bce49d90a85ab6f7642d96174d65e2cfa,/cases/5/result/ports
qwen35_2b/attention_decode/131072,qwen35_2b,15852e8c16360a2fea060d615a32b45270f8a8fc,3,attention_decode,,131072,total,operator,1050624,1024,1026,,,,134217728,134217728,8192,0,131071,131072,134216704,1,,table_IIb/03_attention,table_IIb/03_attention/data/results.json,7f552ac50508897407e7856c96221a3a73e2ac28ff5629b512a9f35736875107,1,e0e1012922866def44382db5340c409bce49d90a85ab6f7642d96174d65e2cfa,/cases/5/result/operator
qwen35_2b/attention_decode/131072,qwen35_2b,15852e8c16360a2fea060d615a32b45270f8a8fc,3,attention_decode,,131072,QK,ports,2097152,512,4096,16384,"[131072,256]",2,67108864,67108864,4096,,,,,,"{""valid_slice_N_K_per_head_per_token"":[[1,128],[1,128]],""logical_slice_write_events"":4,""events_are_not_device_write_transactions"":true,""per_token_logical_slice_write_events"":4,""valid_write_bytes_per_token"":512}",table_IIb/03_attention,table_IIb/03_attention/data/results.json,7f552ac50508897407e7856c96221a3a73e2ac28ff5629b512a9f35736875107,1,e0e1012922866def44382db5340c409bce49d90a85ab6f7642d96174d65e2cfa,/cases/5/result/parts/QK/ports
qwen35_2b/attention_decode/131072,qwen35_2b,15852e8c16360a2fea060d615a32b45270f8a8fc,3,attention_decode,,131072,QK,operator,2048,512,4,,"[131072,256]",2,67108864,67108864,4096,,,,,,"{""valid_slice_N_K_per_head_per_token"":[[1,128],[1,128]],""logical_slice_write_events"":4,""events_are_not_device_write_transactions"":true,""per_token_logical_slice_write_events"":4,""valid_write_bytes_per_token"":512}",table_IIb/03_attention,table_IIb/03_attention/data/results.json,7f552ac50508897407e7856c96221a3a73e2ac28ff5629b512a9f35736875107,1,e0e1012922866def44382db5340c409bce49d90a85ab6f7642d96174d65e2cfa,/cases/5/result/parts/QK/operator
qwen35_2b/attention_decode/131072,qwen35_2b,15852e8c16360a2fea060d615a32b45270f8a8fc,3,attention_decode,,131072,AV,ports,2097152,512,4096,16384,"[256,131072]",2,67108864,67108864,4096,,,,,,"{""valid_slice_N_K_per_head_per_token"":[[128,1],[128,1]],""logical_slice_write_events"":4,""events_are_not_device_write_transactions"":true,""per_token_logical_slice_write_events"":4,""valid_write_bytes_per_token"":512}",table_IIb/03_attention,table_IIb/03_attention/data/results.json,7f552ac50508897407e7856c96221a3a73e2ac28ff5629b512a9f35736875107,1,e0e1012922866def44382db5340c409bce49d90a85ab6f7642d96174d65e2cfa,/cases/5/result/parts/AV/ports
qwen35_2b/attention_decode/131072,qwen35_2b,15852e8c16360a2fea060d615a32b45270f8a8fc,3,attention_decode,,131072,AV,operator,1048576,512,2048,,"[256,131072]",2,67108864,67108864,4096,,,,,,"{""valid_slice_N_K_per_head_per_token"":[[128,1],[128,1]],""logical_slice_write_events"":4,""events_are_not_device_write_transactions"":true,""per_token_logical_slice_write_events"":4,""valid_write_bytes_per_token"":512}",table_IIb/03_attention,table_IIb/03_attention/data/results.json,7f552ac50508897407e7856c96221a3a73e2ac28ff5629b512a9f35736875107,1,e0e1012922866def44382db5340c409bce49d90a85ab6f7642d96174d65e2cfa,/cases/5/result/parts/AV/operator
ministral3_8b_2512/qkv_projection/one_token,ministral3_8b_2512,d4883f9b36aa2e5d775730d3fdba3d30de51a8ef,0,qkv_projection,,,total,ports,196608,0,∞,1536,,,25165824,25165824,1536,8192,,,,,,table_IIb/01_qkv_projection,table_IIb/01_qkv_projection/data/results.json,c342f0781f396df3d18d6bfcc94bdef95c3846f9985a8ca0e038297f0ef69a27,2,6377df5399a9a6333fa9a7374c93047504437936cac7d1b596046aba82eb1297,/cases/1/result/ports
ministral3_8b_2512/qkv_projection/one_token,ministral3_8b_2512,d4883f9b36aa2e5d775730d3fdba3d30de51a8ef,0,qkv_projection,,,total,operator,4096,0,∞,,,,25165824,25165824,1536,8192,,,,,,table_IIb/01_qkv_projection,table_IIb/01_qkv_projection/data/results.json,c342f0781f396df3d18d6bfcc94bdef95c3846f9985a8ca0e038297f0ef69a27,2,6377df5399a9a6333fa9a7374c93047504437936cac7d1b596046aba82eb1297,/cases/1/result/operator
ministral3_8b_2512/qkv_projection/one_token,ministral3_8b_2512,d4883f9b36aa2e5d775730d3fdba3d30de51a8ef,0,qkv_projection,,,Q,ports,131072,0,∞,1024,"[4096,4096]",1,16777216,16777216,1024,,,,,,,table_IIb/01_qkv_projection,table_IIb/01_qkv_projection/data/results.json,c342f0781f396df3d18d6bfcc94bdef95c3846f9985a8ca0e038297f0ef69a27,2,6377df5399a9a6333fa9a7374c93047504437936cac7d1b596046aba82eb1297,/cases/1/result/parts/Q/ports
ministral3_8b_2512/qkv_projection/one_token,ministral3_8b_2512,d4883f9b36aa2e5d775730d3fdba3d30de51a8ef,0,qkv_projection,,,Q,operator,4096,0,∞,,"[4096,4096]",1,16777216,16777216,1024,,,,,,,table_IIb/01_qkv_projection,table_IIb/01_qkv_projection/data/results.json,c342f0781f396df3d18d6bfcc94bdef95c3846f9985a8ca0e038297f0ef69a27,2,6377df5399a9a6333fa9a7374c93047504437936cac7d1b596046aba82eb1297,/cases/1/result/parts/Q/operator
ministral3_8b_2512/qkv_projection/one_token,ministral3_8b_2512,d4883f9b36aa2e5d775730d3fdba3d30de51a8ef,0,qkv_projection,,,K,ports,32768,0,∞,256,"[1024,4096]",1,4194304,4194304,256,,,,,,,table_IIb/01_qkv_projection,table_IIb/01_qkv_projection/data/results.json,c342f0781f396df3d18d6bfcc94bdef95c3846f9985a8ca0e038297f0ef69a27,2,6377df5399a9a6333fa9a7374c93047504437936cac7d1b596046aba82eb1297,/cases/1/result/parts/K/ports
ministral3_8b_2512/qkv_projection/one_token,ministral3_8b_2512,d4883f9b36aa2e5d775730d3fdba3d30de51a8ef,0,qkv_projection,,,K,operator,4096,0,∞,,"[1024,4096]",1,4194304,4194304,256,,,,,,,table_IIb/01_qkv_projection,table_IIb/01_qkv_projection/data/results.json,c342f0781f396df3d18d6bfcc94bdef95c3846f9985a8ca0e038297f0ef69a27,2,6377df5399a9a6333fa9a7374c93047504437936cac7d1b596046aba82eb1297,/cases/1/result/parts/K/operator
ministral3_8b_2512/qkv_projection/one_token,ministral3_8b_2512,d4883f9b36aa2e5d775730d3fdba3d30de51a8ef,0,qkv_projection,,,V,ports,32768,0,∞,256,"[1024,4096]",1,4194304,4194304,256,,,,,,,table_IIb/01_qkv_projection,table_IIb/01_qkv_projection/data/results.json,c342f0781f396df3d18d6bfcc94bdef95c3846f9985a8ca0e038297f0ef69a27,2,6377df5399a9a6333fa9a7374c93047504437936cac7d1b596046aba82eb1297,/cases/1/result/parts/V/ports
ministral3_8b_2512/qkv_projection/one_token,ministral3_8b_2512,d4883f9b36aa2e5d775730d3fdba3d30de51a8ef,0,qkv_projection,,,V,operator,4096,0,∞,,"[1024,4096]",1,4194304,4194304,256,,,,,,,table_IIb/01_qkv_projection,table_IIb/01_qkv_projection/data/results.json,c342f0781f396df3d18d6bfcc94bdef95c3846f9985a8ca0e038297f0ef69a27,2,6377df5399a9a6333fa9a7374c93047504437936cac7d1b596046aba82eb1297,/cases/1/result/parts/V/operator
ministral3_8b_2512/ffn_or_moe/8,ministral3_8b_2512,d4883f9b36aa2e5d775730d3fdba3d30de51a8ef,0,ffn_or_moe,8,,total,ports,11010048,176160768,1/16,86016,,,176160768,176160768,10752,32768,,,,,,table_IIb/02_ffn_moe,table_IIb/02_ffn_moe/data/results.json,5fc920987cd169108e39c72b5c844d0217b504dedffb8f9fbfce8f0ce40a4e8b,2,de42185a100e94d874030d7df9728cfb0a3787f0f59e9b57c02a9b05b03b7aaf,/cases/3/result/ports
ministral3_8b_2512/ffn_or_moe/8,ministral3_8b_2512,d4883f9b36aa2e5d775730d3fdba3d30de51a8ef,0,ffn_or_moe,8,,total,operator,147456,176160768,3/3584,,,,176160768,176160768,10752,32768,,,,,,table_IIb/02_ffn_moe,table_IIb/02_ffn_moe/data/results.json,5fc920987cd169108e39c72b5c844d0217b504dedffb8f9fbfce8f0ce40a4e8b,2,de42185a100e94d874030d7df9728cfb0a3787f0f59e9b57c02a9b05b03b7aaf,/cases/3/result/operator
ministral3_8b_2512/ffn_or_moe/8,ministral3_8b_2512,d4883f9b36aa2e5d775730d3fdba3d30de51a8ef,0,ffn_or_moe,8,,gate,ports,3670016,58720256,1/16,28672,"[14336,4096]",1,58720256,58720256,3584,,,,,,,table_IIb/02_ffn_moe,table_IIb/02_ffn_moe/data/results.json,5fc920987cd169108e39c72b5c844d0217b504dedffb8f9fbfce8f0ce40a4e8b,2,de42185a100e94d874030d7df9728cfb0a3787f0f59e9b57c02a9b05b03b7aaf,/cases/3/result/parts/gate/ports
ministral3_8b_2512/ffn_or_moe/8,ministral3_8b_2512,d4883f9b36aa2e5d775730d3fdba3d30de51a8ef,0,ffn_or_moe,8,,gate,operator,32768,58720256,1/1792,,"[14336,4096]",1,58720256,58720256,3584,,,,,,,table_IIb/02_ffn_moe,table_IIb/02_ffn_moe/data/results.json,5fc920987cd169108e39c72b5c844d0217b504dedffb8f9fbfce8f0ce40a4e8b,2,de42185a100e94d874030d7df9728cfb0a3787f0f59e9b57c02a9b05b03b7aaf,/cases/3/result/parts/gate/operator
ministral3_8b_2512/ffn_or_moe/8,ministral3_8b_2512,d4883f9b36aa2e5d775730d3fdba3d30de51a8ef,0,ffn_or_moe,8,,up,ports,3670016,58720256,1/16,28672,"[14336,4096]",1,58720256,58720256,3584,,,,,,,table_IIb/02_ffn_moe,table_IIb/02_ffn_moe/data/results.json,5fc920987cd169108e39c72b5c844d0217b504dedffb8f9fbfce8f0ce40a4e8b,2,de42185a100e94d874030d7df9728cfb0a3787f0f59e9b57c02a9b05b03b7aaf,/cases/3/result/parts/up/ports
ministral3_8b_2512/ffn_or_moe/8,ministral3_8b_2512,d4883f9b36aa2e5d775730d3fdba3d30de51a8ef,0,ffn_or_moe,8,,up,operator,32768,58720256,1/1792,,"[14336,4096]",1,58720256,58720256,3584,,,,,,,table_IIb/02_ffn_moe,table_IIb/02_ffn_moe/data/results.json,5fc920987cd169108e39c72b5c844d0217b504dedffb8f9fbfce8f0ce40a4e8b,2,de42185a100e94d874030d7df9728cfb0a3787f0f59e9b57c02a9b05b03b7aaf,/cases/3/result/parts/up/operator
ministral3_8b_2512/ffn_or_moe/8,ministral3_8b_2512,d4883f9b36aa2e5d775730d3fdba3d30de51a8ef,0,ffn_or_moe,8,,down,ports,3670016,58720256,1/16,28672,"[4096,14336]",1,58720256,58720256,3584,,,,,,,table_IIb/02_ffn_moe,table_IIb/02_ffn_moe/data/results.json,5fc920987cd169108e39c72b5c844d0217b504dedffb8f9fbfce8f0ce40a4e8b,2,de42185a100e94d874030d7df9728cfb0a3787f0f59e9b57c02a9b05b03b7aaf,/cases/3/result/parts/down/ports
ministral3_8b_2512/ffn_or_moe/8,ministral3_8b_2512,d4883f9b36aa2e5d775730d3fdba3d30de51a8ef,0,ffn_or_moe,8,,down,operator,114688,58720256,1/512,,"[4096,14336]",1,58720256,58720256,3584,,,,,,,table_IIb/02_ffn_moe,table_IIb/02_ffn_moe/data/results.json,5fc920987cd169108e39c72b5c844d0217b504dedffb8f9fbfce8f0ce40a4e8b,2,de42185a100e94d874030d7df9728cfb0a3787f0f59e9b57c02a9b05b03b7aaf,/cases/3/result/parts/down/operator
ministral3_8b_2512/ffn_or_moe/64,ministral3_8b_2512,d4883f9b36aa2e5d775730d3fdba3d30de51a8ef,0,ffn_or_moe,64,,total,ports,88080384,176160768,1/2,688128,,,176160768,176160768,10752,262144,,,,,,table_IIb/02_ffn_moe,table_IIb/02_ffn_moe/data/results.json,5fc920987cd169108e39c72b5c844d0217b504dedffb8f9fbfce8f0ce40a4e8b,2,de42185a100e94d874030d7df9728cfb0a3787f0f59e9b57c02a9b05b03b7aaf,/cases/4/result/ports
ministral3_8b_2512/ffn_or_moe/64,ministral3_8b_2512,d4883f9b36aa2e5d775730d3fdba3d30de51a8ef,0,ffn_or_moe,64,,total,operator,1179648,176160768,3/448,,,,176160768,176160768,10752,262144,,,,,,table_IIb/02_ffn_moe,table_IIb/02_ffn_moe/data/results.json,5fc920987cd169108e39c72b5c844d0217b504dedffb8f9fbfce8f0ce40a4e8b,2,de42185a100e94d874030d7df9728cfb0a3787f0f59e9b57c02a9b05b03b7aaf,/cases/4/result/operator
ministral3_8b_2512/ffn_or_moe/64,ministral3_8b_2512,d4883f9b36aa2e5d775730d3fdba3d30de51a8ef,0,ffn_or_moe,64,,gate,ports,29360128,58720256,1/2,229376,"[14336,4096]",1,58720256,58720256,3584,,,,,,,table_IIb/02_ffn_moe,table_IIb/02_ffn_moe/data/results.json,5fc920987cd169108e39c72b5c844d0217b504dedffb8f9fbfce8f0ce40a4e8b,2,de42185a100e94d874030d7df9728cfb0a3787f0f59e9b57c02a9b05b03b7aaf,/cases/4/result/parts/gate/ports
ministral3_8b_2512/ffn_or_moe/64,ministral3_8b_2512,d4883f9b36aa2e5d775730d3fdba3d30de51a8ef,0,ffn_or_moe,64,,gate,operator,262144,58720256,1/224,,"[14336,4096]",1,58720256,58720256,3584,,,,,,,table_IIb/02_ffn_moe,table_IIb/02_ffn_moe/data/results.json,5fc920987cd169108e39c72b5c844d0217b504dedffb8f9fbfce8f0ce40a4e8b,2,de42185a100e94d874030d7df9728cfb0a3787f0f59e9b57c02a9b05b03b7aaf,/cases/4/result/parts/gate/operator
ministral3_8b_2512/ffn_or_moe/64,ministral3_8b_2512,d4883f9b36aa2e5d775730d3fdba3d30de51a8ef,0,ffn_or_moe,64,,up,ports,29360128,58720256,1/2,229376,"[14336,4096]",1,58720256,58720256,3584,,,,,,,table_IIb/02_ffn_moe,table_IIb/02_ffn_moe/data/results.json,5fc920987cd169108e39c72b5c844d0217b504dedffb8f9fbfce8f0ce40a4e8b,2,de42185a100e94d874030d7df9728cfb0a3787f0f59e9b57c02a9b05b03b7aaf,/cases/4/result/parts/up/ports
ministral3_8b_2512/ffn_or_moe/64,ministral3_8b_2512,d4883f9b36aa2e5d775730d3fdba3d30de51a8ef,0,ffn_or_moe,64,,up,operator,262144,58720256,1/224,,"[14336,4096]",1,58720256,58720256,3584,,,,,,,table_IIb/02_ffn_moe,table_IIb/02_ffn_moe/data/results.json,5fc920987cd169108e39c72b5c844d0217b504dedffb8f9fbfce8f0ce40a4e8b,2,de42185a100e94d874030d7df9728cfb0a3787f0f59e9b57c02a9b05b03b7aaf,/cases/4/result/parts/up/operator
ministral3_8b_2512/ffn_or_moe/64,ministral3_8b_2512,d4883f9b36aa2e5d775730d3fdba3d30de51a8ef,0,ffn_or_moe,64,,down,ports,29360128,58720256,1/2,229376,"[4096,14336]",1,58720256,58720256,3584,,,,,,,table_IIb/02_ffn_moe,table_IIb/02_ffn_moe/data/results.json,5fc920987cd169108e39c72b5c844d0217b504dedffb8f9fbfce8f0ce40a4e8b,2,de42185a100e94d874030d7df9728cfb0a3787f0f59e9b57c02a9b05b03b7aaf,/cases/4/result/parts/down/ports
ministral3_8b_2512/ffn_or_moe/64,ministral3_8b_2512,d4883f9b36aa2e5d775730d3fdba3d30de51a8ef,0,ffn_or_moe,64,,down,operator,917504,58720256,1/64,,"[4096,14336]",1,58720256,58720256,3584,,,,,,,table_IIb/02_ffn_moe,table_IIb/02_ffn_moe/data/results.json,5fc920987cd169108e39c72b5c844d0217b504dedffb8f9fbfce8f0ce40a4e8b,2,de42185a100e94d874030d7df9728cfb0a3787f0f59e9b57c02a9b05b03b7aaf,/cases/4/result/parts/down/operator
ministral3_8b_2512/ffn_or_moe/512,ministral3_8b_2512,d4883f9b36aa2e5d775730d3fdba3d30de51a8ef,0,ffn_or_moe,512,,total,ports,704643072,176160768,4,5505024,,,176160768,176160768,10752,2097152,,,,,,table_IIb/02_ffn_moe,table_IIb/02_ffn_moe/data/results.json,5fc920987cd169108e39c72b5c844d0217b504dedffb8f9fbfce8f0ce40a4e8b,2,de42185a100e94d874030d7df9728cfb0a3787f0f59e9b57c02a9b05b03b7aaf,/cases/5/result/ports
ministral3_8b_2512/ffn_or_moe/512,ministral3_8b_2512,d4883f9b36aa2e5d775730d3fdba3d30de51a8ef,0,ffn_or_moe,512,,total,operator,9437184,176160768,3/56,,,,176160768,176160768,10752,2097152,,,,,,table_IIb/02_ffn_moe,table_IIb/02_ffn_moe/data/results.json,5fc920987cd169108e39c72b5c844d0217b504dedffb8f9fbfce8f0ce40a4e8b,2,de42185a100e94d874030d7df9728cfb0a3787f0f59e9b57c02a9b05b03b7aaf,/cases/5/result/operator
